"","y","Y1","Y0","T","D"
"1",2.65172722987238,2.65172722987238,-0.447206281086596,3.09893351095897,1
"2",-0.0976419941713372,-0.334609004443091,-0.0976419941713372,-0.236967010271754,0
"3",2.25179116226761,2.25179116226761,1.55670905628201,0.695082105985605,1
"4",0.181602516708688,2.19446628442699,0.181602516708688,2.0128637677183,0
"5",-1.01306945505284,-1.01306945505284,-0.657814054870206,-0.355255400182629,1
"6",1.26980584556979,1.8210545402064,1.26980584556979,0.551248694636619,0
"7",1.75800327996779,1.75800327996779,0.0187359957574534,1.73926728421033,1
"8",0.578102506660943,2.25121648617487,0.578102506660943,1.67311397951392,0
"9",0.223986165717622,0.800093923873163,0.223986165717622,0.57610775815554,0
"10",0.543997151337499,0.543997151337499,-0.214891855781998,0.758889007119497,1
"11",0.147016453809779,-0.180792693177363,0.147016453809779,-0.327809146987142,0
"12",2.10224879668307,2.10224879668307,0.2856424331245,1.81660636355857,1
"13",-0.156779644525947,-0.156779644525947,-0.575717697519995,0.418938052994049,1
"14",3.59241970747062,3.59241970747062,1.94685024395186,1.64556946351876,1
"15",2.31872000192822,2.31872000192822,1.14071177695972,1.17800822496849,1
"16",0.578730264396292,1.57635662537164,0.578730264396292,0.99762636097535,0
"17",0.0970456806892428,0.768261571350076,0.0970456806892428,0.671215890660833,0
"18",3.56926022589326,3.56926022589326,1.18654829874529,2.38271192714797,1
"19",-1.38067834683251,-1.38067834683251,-1.22879604163516,-0.151882305197347,1
"20",-0.130670219304543,-0.130670219304543,-0.506586539332615,0.375916320028071,1
"21",-0.0161130940039379,0.179873115561841,-0.0161130940039379,0.195986209565779,0
"22",2.80628572851067,2.80628572851067,0.481050247515477,2.3252354809952,1
"23",1.33754031053622,1.33754031053622,0.324653886293014,1.01288642424321,1
"24",1.87582484522886,3.08739326000391,1.87582484522886,1.21156841477504,0
"25",2.22615328844776,2.22615328844776,0.524476691374546,1.70167659707322,1
"26",-0.835659515270846,1.57376093496394,-0.835659515270846,2.40942045023479,0
"27",-0.612694694974506,0.435191559401792,-0.612694694974506,1.0478862543763,0
"28",-0.857877669642674,-0.971355412626045,-0.857877669642674,-0.113477742983371,0
"29",-1.07549954207432,1.24788431004846,-1.07549954207432,2.32338385212278,0
"30",0.528340349777463,2.51467038486189,0.528340349777463,1.98633003508443,0
"31",-0.547326176718801,-0.547326176718801,-0.0584806554662774,-0.488845521252524,1
"32",-0.677897309607669,0.0301231445918506,-0.677897309607669,0.70802045419952,0
"33",1.00878989323075,1.00878989323075,1.33107733996374,-0.322287446732989,1
"34",-0.558757597562028,-1.3180773819184,-0.558757597562028,-0.759319784356374,0
"35",2.94941784982997,2.94941784982997,0.9803429200165,1.96907492981347,1
"36",3.10793870796178,3.10793870796178,1.65394462062923,1.45399408733255,1
"37",-0.00889657243357327,1.1063784139705,-0.00889657243357327,1.11527498640407,0
"38",1.09657215351411,3.43615749540527,1.09657215351411,2.33958534189116,0
"39",1.32211691633842,1.32211691633842,0.200598047502539,1.12151886883588,1
"40",-0.313273392307869,-0.313273392307869,0.224246890142862,-0.537520282450731,1
"41",-1.20896569370231,-1.20896569370231,-1.39159039949224,0.182624705789927,1
"42",-0.432346498653438,-0.432346498653438,0.927272913365349,-1.35961941201879,1
"43",-0.305826211453821,1.46152143023614,-0.305826211453821,1.76734764168996,0
"44",0.534067828304974,0.534067828304974,-0.478095715354185,1.01216354365916,1
"45",-1.22167226589634,-0.772491410440977,-1.22167226589634,0.449180855455359,0
"46",0.303404487781184,1.65905349784196,0.303404487781184,1.35564901006077,0
"47",0.810515378210336,0.384520220688529,0.810515378210336,-0.425995157521807,0
"48",2.12233566769213,2.12233566769213,0.0758112496403604,2.04652441805177,1
"49",-0.290590791244319,1.3002338563892,-0.290590791244319,1.59082464763352,0
"50",1.22931561976968,1.22931561976968,-0.539381538595877,1.76869715836555,1
"51",-0.479972952618011,-0.847827877948695,-0.479972952618011,-0.367854925330684,0
"52",0.638291155764321,0.638291155764321,-0.261407646109243,0.899698801873564,1
"53",-0.962374351135715,-0.00359356372044917,-0.962374351135715,0.958780787415266,0
"54",-0.454686747806745,-0.608691970900143,-0.454686747806745,-0.154005223093399,0
"55",0.451753892230342,1.94365631965989,0.451753892230342,1.49190242742955,0
"56",0.505650483459111,2.27805077988475,0.505650483459111,1.77240029642564,0
"57",0.342504302667802,1.73038344329338,0.342504302667802,1.38787914062558,0
"58",-1.25531079483013,0.01491252559413,-1.25531079483013,1.27022332042426,0
"59",3.19618108157241,3.19618108157241,1.24725176578762,1.94892931578479,1
"60",1.69872714449282,1.69872714449282,0.0917365170442856,1.60699062744854,1
"61",0.907173705800653,0.907173705800653,0.633748734395731,0.273424971404922,1
"62",0.766012227737787,1.68051943545449,0.766012227737787,0.914507207716705,0
"63",2.11702770412318,2.92543222402679,2.11702770412318,0.808404519903613,0
"64",0.0461631690057368,1.67181499787982,0.0461631690057368,1.62565182887409,0
"65",1.72028217024502,1.72028217024502,2.23870033607671,-0.518418165831695,1
"66",0.135218466555814,2.10297356657556,0.135218466555814,1.96775510001975,0
"67",-0.250369938383562,1.20832072803347,-0.250369938383562,1.45869066641703,0
"68",-0.153427002331674,2.01195025851169,-0.153427002331674,2.16537726084336,0
"69",-1.19670082416637,-1.19670082416637,-0.687074593336464,-0.509626230829906,1
"70",-0.0475078516938495,-0.0475078516938495,0.187473680582937,-0.234981532276787,1
"71",1.0632747843575,1.0632747843575,1.03772096179367,0.0255538225638301,1
"72",-0.0971314125405107,-0.0971314125405107,-0.717277537122182,0.620146124581672,1
"73",3.77148657276759,3.77148657276759,1.13559920769295,2.63588736507464,1
"74",1.00171815526774,1.00171815526774,-0.276289545513524,1.27800770078126,1
"75",-0.977811145082069,-0.977811145082069,-0.550720639142061,-0.427090505940008,1
"76",-0.2731748650316,-1.06841265651872,-0.2731748650316,-0.795237791487119,0
"77",0.961421797177403,-0.0942075653893484,0.961421797177403,-1.05562936256675,0
"78",0.926467762159056,0.926467762159056,1.67099754369813,-0.744529781539075,1
"79",1.14584961239551,4.02817882102562,1.14584961239551,2.88232920863011,0
"80",-1.13507753091939,-1.23662918650105,-1.13507753091939,-0.101551655581659,0
"81",0.75414845029245,1.50609293953045,0.75414845029245,0.751944489238001,0
"82",0.51082331532601,3.33950142347668,0.51082331532601,2.82867810815067,0
"83",-0.440589612277414,1.28628696474723,-0.440589612277414,1.72687657702464,0
"84",-1.96238164318058,0.832769216991854,-1.96238164318058,2.79515086017243,0
"85",0.889697723660198,0.301947873788795,0.889697723660198,-0.587749849871404,0
"86",0.268491440625665,2.83171748761678,0.268491440625665,2.56322604699111,0
"87",-1.5132688256737,-1.5132688256737,-1.23044529933788,-0.282823526335826,1
"88",0.132375100455404,-0.216799516022554,0.132375100455404,-0.349174616477959,0
"89",0.514730773617898,0.542381264593899,0.514730773617898,0.0276504909760008,0
"90",2.78064217483498,2.78064217483498,1.11393333528284,1.66670883955214,1
"91",-1.20826318158736,-1.20826318158736,-1.52034865582877,0.312085474241404,1
"92",2.04788639519317,2.04788639519317,0.0593205131463127,1.98856588204685,1
"93",-0.22013599935291,1.18083379396349,-0.22013599935291,1.4009697933164,0
"94",-1.02346225773077,-0.196472511406809,-1.02346225773077,0.826989746323964,0
"95",-0.287197650922654,0.217302967946887,-0.287197650922654,0.504500618869541,0
"96",0.127334559020736,-0.407451069203438,0.127334559020736,-0.534785628224175,0
"97",-1.28296621596131,-0.698194941784052,-1.28296621596131,0.584771274177263,0
"98",-1.34273414077384,-0.795783214039239,-1.34273414077384,0.546950926734599,0
"99",2.81662404855375,2.81662404855375,0.682500440022401,2.13412360853135,1
"100",0.979654499088964,3.57421483903855,0.979654499088964,2.59456033994958,0
"101",0.118934496605299,0.252863817260012,0.118934496605299,0.133929320654712,0
"102",1.72108767032903,1.72108767032903,0.512286643284965,1.20880102704406,1
"103",-0.218284452764115,1.02303433624413,-0.218284452764115,1.24131878900825,0
"104",0.25637929523569,0.25637929523569,-1.06646173860272,1.32284103383841,1
"105",2.81864850462654,2.81864850462654,-0.545234499327903,3.36388300395445,1
"106",-0.116049215708303,1.18674296166773,-0.116049215708303,1.30279217737604,0
"107",-0.187099598966178,2.2540242249715,-0.187099598966178,2.44112382393767,0
"108",-0.216659156540138,-0.216659156540138,-0.933587057926474,0.716927901386336,1
"109",1.24358893739276,0.740934631301241,1.24358893739276,-0.502654306091523,0
"110",-0.124246324081787,0.87354941386525,-0.124246324081787,0.997795737947037,0
"111",-0.0101593959076371,0.0152476034469206,-0.0101593959076371,0.0254069993545577,0
"112",-0.250368134381491,-0.250368134381491,0.0567850171488367,-0.307153151530328,1
"113",-1.62387042306828,-1.62387042306828,-1.20958335450811,-0.414287068560165,1
"114",0.581493823526577,0.581493823526577,-0.691297720465858,1.27279154399243,1
"115",-0.317384023813592,-0.317384023813592,-0.760574666328522,0.44319064251493,1
"116",-0.163159272737016,0.844322341537716,-0.163159272737016,1.00748161427473,0
"117",1.1128843204814,2.18666375123503,1.1128843204814,1.07377943075363,0
"118",0.357814114501878,2.29643474798071,0.357814114501878,1.93862063347883,0
"119",-0.264610928265002,-0.264610928265002,-0.283892860975257,0.0192819327102548,1
"120",0.902669170283682,0.902669170283682,0.0418459201877672,0.860823250095914,1
"121",1.70717343977201,1.70717343977201,-0.970070863717345,2.67724430348935,1
"122",-1.24588775897576,-1.30770501946292,-1.24588775897576,-0.0618172604871652,0
"123",0.105804780550176,0.105804780550176,-0.0139290966162292,0.119733877166405,1
"124",0.534698707315979,2.88964971394774,0.534698707315979,2.35495100663177,0
"125",2.31749255555841,4.17419000857714,2.31749255555841,1.85669745301873,0
"126",1.64140766411878,2.6437866315151,1.64140766411878,1.00237896739631,0
"127",1.20687224051594,1.87571421837819,1.20687224051594,0.668841977862249,0
"128",0.37545398098484,0.37545398098484,-0.0600554678532769,0.435509448838117,1
"129",-0.0763692858345629,1.19503349195396,-0.0763692858345629,1.27140277778852,0
"130",0.642776361382029,2.86770010292956,0.642776361382029,2.22492374154753,0
"131",0.189815298250587,0.189815298250587,-0.303170083876851,0.492985382127438,1
"132",-0.592619393504842,2.45607520209646,-0.592619393504842,3.0486945956013,0
"133",1.45601912707224,2.99196459902109,1.45601912707224,1.53594547194884,0
"134",2.37585318111177,2.37585318111177,1.41563782582243,0.960215355289343,1
"135",-0.239826348632857,2.42400260797206,-0.239826348632857,2.66382895660491,0
"136",0.11751209211236,1.36904843532937,0.11751209211236,1.25153634321701,0
"137",1.5098462542597,2.51706791027249,1.5098462542597,1.00722165601279,0
"138",1.06001229255494,1.06001229255494,-0.687651547384012,1.74766383993895,1
"139",2.16531290959001,4.33418446281428,2.16531290959001,2.16887155322427,0
"140",-0.368409799258071,-0.135797851844777,-0.368409799258071,0.232611947413294,0
"141",-1.13160564362167,-1.13160564362167,-1.66550942710232,0.533903783480645,1
"142",1.20292994631064,1.20292994631064,-0.890325290710536,2.09325523702117,1
"143",1.70246066627934,1.70246066627934,-0.611712275717511,2.31417294199685,1
"144",1.68068714138991,1.68068714138991,0.616683525531322,1.06400361585859,1
"145",2.01378420539267,2.01378420539267,0.407957649327434,1.60582655606523,1
"146",1.1936193483573,3.40581413711651,1.1936193483573,2.21219478875921,0
"147",1.29234145607698,1.29234145607698,0.545316507489614,0.747024948587369,1
"148",1.83189927233891,1.83189927233891,1.01700689365328,0.81489237868563,1
"149",0.814483645392809,3.67154852060073,0.814483645392809,2.85706487520792,0
"150",-0.959346572327627,1.64054135752814,-0.959346572327627,2.59988792985577,0
"151",-0.039921334082513,-0.039921334082513,-0.84434823362085,0.804426899538337,1
"152",-0.608971489397726,0.234837833002708,-0.608971489397726,0.843809322400434,0
"153",-1.12022798451262,-0.617775798303932,-1.12022798451262,0.502452186208687,0
"154",-0.0643779061079113,0.269478276918213,-0.0643779061079113,0.333856183026124,0
"155",1.21942940372648,2.58192493425793,1.21942940372648,1.36249553053144,0
"156",1.35161562247134,3.32749779339644,1.35161562247134,1.9758821709251,0
"157",3.4631166510802,3.4631166510802,2.10283880376571,1.36027784731449,1
"158",0.568275418590669,1.87398940308469,0.568275418590669,1.30571398449402,0
"159",2.85771235538448,2.85771235538448,1.94906226468366,0.908650090700821,1
"160",0.811732597055915,1.36302405919568,0.811732597055915,0.551291462139768,0
"161",0.512420825741198,0.483520854858644,0.512420825741198,-0.0288999708825544,0
"162",-0.273548553508524,1.15413950221259,-0.273548553508524,1.42768805572111,0
"163",0.952118492356265,0.433800178404962,0.952118492356265,-0.518318313951303,0
"164",-0.799768836031906,-0.799768836031906,0.536949725311428,-1.33671856134333,1
"165",-0.352825267607076,-0.352825267607076,-0.244616818016275,-0.108208449590801,1
"166",-1.84504799322734,-0.530412372134297,-1.84504799322734,1.31463562109304,0
"167",0.649080048179296,3.06804995298581,0.649080048179296,2.41896990480652,0
"168",1.38298712295474,2.58694017744418,1.38298712295474,1.20395305448944,0
"169",-0.900572128912578,-0.582546633942885,-0.900572128912578,0.318025494969693,0
"170",0.567192470060137,1.1082031189354,0.567192470060137,0.541010648875263,0
